"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"Swindell","Greg","swindgr01","NL",37,2002,0.59,59.00,3.00,4.00,1.00,58.00,28.00,26.00,27.00,4.04,9.00,47.00,17.00,3.00,1.00,1.00,0.00
"Suzuki","Mac","suzukma01","NL",27,2002,0.76,125.00,5.00,9.00,0.00,123.00,73.00,66.00,67.00,4.79,18.00,99.00,60.00,5.00,6.00,11.00,0.00
"Sullivan","Scott","sullisc01","NL",31,2002,0.70,87.00,5.00,3.00,1.00,78.00,38.00,35.00,37.00,3.72,10.00,71.00,31.00,6.00,6.00,3.00,0.00
"Strong","Joe","stronjo01","NL",40,2002,0.18,30.00,2.00,2.00,0.00,31.00,17.00,16.00,15.00,4.65,4.00,23.00,12.00,1.00,1.00,1.00,0.00
"Rusch","Glendon","ruschgl01","NL",28,2002,0.78,167.00,9.00,10.00,0.00,182.00,87.00,80.00,82.00,4.37,20.00,142.00,43.00,3.00,6.00,3.00,1.00
"Thurman","Mike","thurmmi01","NL",29,2002,0.74,140.00,8.00,11.00,0.00,155.00,84.00,78.00,76.00,4.95,18.00,94.00,51.00,6.00,6.00,6.00,0.00
"Park","Chan Ho","parkch01","NL",29,2002,0.83,199.00,13.00,10.00,0.00,167.00,89.00,82.00,83.00,3.73,22.00,184.00,84.00,3.00,14.00,7.00,1.00
"Sanchez","Jesus","sanchje01","NL",28,2002,0.70,95.00,5.00,6.00,0.00,97.00,54.00,51.00,50.00,4.78,14.00,71.00,40.00,4.00,3.00,3.00,0.00
"Prinz","Bret","prinzbr01","NL",25,2002,0.32,45.00,3.00,2.00,5.00,41.00,20.00,19.00,20.00,3.90,5.00,34.00,18.00,1.00,2.00,1.00,0.00
"Powell","Jay","powelja04","NL",30,2002,0.57,65.00,4.00,3.00,3.00,66.00,34.00,29.00,32.00,4.22,7.00,51.00,28.00,3.00,2.00,2.00,0.00
"Powell","Brian","powelbr01","NL",29,2002,0.21,51.00,3.00,3.00,0.00,53.00,30.00,28.00,27.00,4.85,8.00,37.00,20.00,2.00,2.00,2.00,0.00
"Politte","Cliff","politcl01","NL",28,2002,0.44,49.00,3.00,3.00,0.00,47.00,23.00,21.00,23.00,4.04,6.00,41.00,19.00,2.00,1.00,2.00,0.00
"Piersoll","Chris","piersch01","NL",25,2002,0.11,31.00,2.00,1.00,0.00,30.00,15.00,14.00,14.00,4.06,3.00,24.00,12.00,1.00,1.00,1.00,0.00
"Peterson","Kyle","peterky01","NL",26,2002,0.31,57.00,3.00,4.00,0.00,59.00,31.00,28.00,28.00,4.42,7.00,42.00,19.00,3.00,2.00,2.00,0.00
"Peters","Chris","peterch01","NL",30,2002,0.45,54.00,3.00,4.00,0.00,61.00,32.00,30.00,33.00,5.25,9.00,36.00,21.00,2.00,3.00,4.00,0.00
"Person","Robert","persoro01","NL",33,2002,0.81,178.00,11.00,7.00,0.00,158.00,86.00,81.00,81.00,4.10,24.00,157.00,76.00,3.00,7.00,9.00,1.00
"Perez","Odalis","perezod01","NL",25,2002,0.59,98.00,6.00,7.00,0.00,102.00,55.00,51.00,49.00,4.59,10.00,79.00,39.00,2.00,2.00,3.00,2.00
"Quevedo","Ruben","queveru01","NL",23,2002,0.56,91.00,5.00,7.00,0.00,89.00,55.00,51.00,47.00,4.85,15.00,81.00,41.00,5.00,2.00,3.00,0.00
"Pavano","Carl","pavanca01","NL",26,2002,0.62,91.00,5.00,6.00,0.00,94.00,48.00,44.00,44.00,4.35,10.00,69.00,30.00,2.00,5.00,2.00,1.00
"Reames","Britt","reamebr01","NL",29,2002,0.58,90.00,4.00,6.00,0.00,89.00,53.00,47.00,46.00,4.65,13.00,75.00,40.00,3.00,4.00,3.00,0.00
"Painter","Lance","paintla01","NL",35,2002,0.52,48.00,2.00,2.00,0.00,50.00,27.00,25.00,26.00,4.78,7.00,38.00,19.00,2.00,2.00,2.00,0.00
"Padilla","Vicente","padilvi01","NL",25,2002,0.47,49.00,3.00,3.00,1.00,49.00,25.00,22.00,22.00,4.04,4.00,40.00,18.00,2.00,1.00,1.00,0.00
"Oswalt","Roy","oswalro01","NL",25,2002,0.61,121.00,10.00,4.00,0.00,110.00,49.00,44.00,47.00,3.38,13.00,114.00,29.00,3.00,5.00,2.00,0.00
"Osting","Jimmy","ostinji01","NL",25,2002,0.02,26.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.15,3.00,21.00,10.00,1.00,1.00,1.00,0.00
"Ortiz","Russ","ortizru01","NL",28,2002,0.82,189.00,14.00,9.00,0.00,171.00,91.00,81.00,82.00,3.88,19.00,154.00,84.00,3.00,4.00,8.00,0.00
"Orosco","Jesse","oroscje01","NL",45,2002,0.24,33.00,1.00,2.00,0.00,35.00,19.00,17.00,18.00,4.77,5.00,29.00,14.00,2.00,2.00,1.00,0.00
"Oropesa","Eddie","oropeed01","NL",31,2002,0.18,35.00,2.00,2.00,0.00,34.00,18.00,17.00,17.00,4.37,4.00,27.00,16.00,3.00,1.00,1.00,0.00
"Olson","Gregg","olsongr01","NL",36,2002,0.39,39.00,2.00,2.00,2.00,40.00,24.00,22.00,21.00,4.96,6.00,31.00,17.00,1.00,1.00,1.00,0.00
"Olsen","Kevin","olsenke01","NL",26,2002,0.14,50.00,2.00,2.00,0.00,47.00,23.00,21.00,21.00,3.78,5.00,40.00,16.00,2.00,2.00,1.00,0.00
"Olivares","Omar","olivaom01","NL",35,2002,0.74,108.00,6.00,7.00,0.00,117.00,69.00,64.00,59.00,5.12,13.00,66.00,44.00,4.00,7.00,4.00,0.00
"Penny","Brad","pennybr01","NL",24,2002,0.76,174.00,10.00,9.00,0.00,158.00,83.00,76.00,69.00,3.75,16.00,134.00,56.00,4.00,6.00,4.00,0.00
"Riedling","John","riedljo01","NL",27,2002,0.33,43.00,3.00,2.00,1.00,38.00,19.00,18.00,18.00,3.77,4.00,34.00,17.00,1.00,2.00,3.00,0.00
"Vosberg","Ed","vosbeed01","NL",41,2002,0.27,34.00,2.00,2.00,0.00,34.00,18.00,16.00,17.00,4.37,4.00,26.00,14.00,1.00,1.00,1.00,0.00
"Ruffin","Johnny","ruffijo01","NL",31,2002,0.10,28.00,1.00,1.00,0.00,29.00,16.00,14.00,15.00,4.66,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Rueter","Kirk","rueteki01","NL",32,2002,0.81,176.00,12.00,10.00,0.00,192.00,93.00,85.00,90.00,4.47,23.00,87.00,57.00,5.00,4.00,2.00,0.00
"Rodriguez","Wilfredo","rodriwi01","NL",23,2002,0.03,27.00,1.00,1.00,0.00,27.00,15.00,13.00,13.00,4.33,4.00,22.00,9.00,1.00,1.00,1.00,0.00
"Rodriguez","Frank","rodrifr02","NL",30,2002,0.42,36.00,2.00,2.00,0.00,40.00,22.00,20.00,20.00,5.00,5.00,26.00,14.00,2.00,1.00,2.00,0.00
"Rodriguez","Felix","rodrife01","NL",30,2002,0.64,73.00,5.00,3.00,1.00,62.00,27.00,25.00,28.00,3.27,7.00,73.00,28.00,2.00,2.00,2.00,0.00
"Roberts","Grant","robergr01","NL",25,2002,0.26,40.00,2.00,2.00,0.00,39.00,21.00,20.00,18.00,4.28,4.00,35.00,14.00,2.00,1.00,1.00,0.00
"Ritchie","Todd","ritchto01","NL",31,2002,0.81,182.00,10.00,11.00,0.00,187.00,99.00,88.00,85.00,4.28,22.00,119.00,50.00,5.00,6.00,6.00,0.00
"Rijo","Jose","rijojo01","NL",37,2002,0.16,33.00,2.00,2.00,0.00,35.00,17.00,15.00,17.00,4.36,4.00,25.00,14.00,2.00,1.00,1.00,0.00
"Prokopec","Luke","prokolu01","NL",24,2002,0.63,122.00,7.00,6.00,0.00,122.00,66.00,60.00,61.00,4.46,20.00,88.00,39.00,2.00,4.00,3.00,1.00
"Rigdon","Paul","rigdopa01","NL",27,2002,0.61,108.00,5.00,6.00,0.00,109.00,61.00,59.00,57.00,4.83,17.00,78.00,46.00,6.00,4.00,3.00,0.00
"Sabel","Erik","sabeler01","NL",28,2002,0.38,51.00,3.00,2.00,0.00,53.00,26.00,25.00,26.00,4.50,7.00,34.00,16.00,2.00,3.00,2.00,0.00
"Reynolds","Shane","reynosh01","NL",34,2002,0.80,164.00,11.00,10.00,0.00,182.00,88.00,80.00,83.00,4.47,22.00,112.00,41.00,3.00,5.00,4.00,0.00
"Reynoso","Armando","reynoar02","NL",36,2002,0.71,99.00,5.00,7.00,0.00,106.00,56.00,54.00,52.00,4.82,15.00,55.00,32.00,4.00,5.00,3.00,0.00
"Reyes","Dennys","reyesde01","NL",25,2002,0.54,58.00,3.00,4.00,0.00,55.00,33.00,28.00,28.00,4.34,6.00,53.00,28.00,1.00,2.00,4.00,0.00
"Reyes","Al","reyesal01","NL",31,2002,0.41,40.00,2.00,2.00,0.00,38.00,20.00,19.00,19.00,4.28,5.00,34.00,17.00,2.00,2.00,1.00,0.00
"Remlinger","Mike","remlimi01","NL",36,2002,0.63,70.00,4.00,3.00,3.00,63.00,29.00,27.00,30.00,3.66,8.00,68.00,26.00,3.00,2.00,3.00,0.00
"Reitsma","Chris","reitsch01","NL",25,2002,0.67,144.00,7.00,10.00,0.00,155.00,87.00,78.00,72.00,4.69,18.00,90.00,43.00,5.00,5.00,4.00,0.00
"Reith","Brian","reithbr01","NL",24,2002,0.31,76.00,3.00,7.00,0.00,83.00,48.00,45.00,44.00,5.27,14.00,55.00,28.00,2.00,3.00,2.00,0.00
"Reed","Steve","reedst01","NL",36,2002,0.57,60.00,3.00,3.00,0.00,59.00,30.00,27.00,29.00,4.20,8.00,46.00,22.00,5.00,3.00,2.00,0.00
"Redding","Tim","redditi01","NL",24,2002,0.39,77.00,4.00,3.00,0.00,78.00,44.00,40.00,40.00,4.68,12.00,68.00,29.00,2.00,3.00,3.00,0.00
"Riggan","Jerrod","riggaje01","NL",28,2002,0.36,49.00,3.00,3.00,0.00,47.00,24.00,22.00,23.00,4.13,6.00,40.00,20.00,4.00,1.00,2.00,0.00
"White","Gabe","whitega01","NL",31,2002,0.62,67.00,4.00,4.00,1.00,65.00,34.00,33.00,32.00,4.37,11.00,56.00,21.00,3.00,2.00,1.00,0.00
"Winchester","Scott","winchsc01","NL",29,2002,0.25,40.00,2.00,2.00,0.00,42.00,23.00,19.00,21.00,4.50,6.00,27.00,13.00,2.00,2.00,1.00,0.00
"Williams","Woody","williwo02","NL",36,2002,0.82,187.00,11.00,9.00,0.00,187.00,92.00,85.00,90.00,4.21,28.00,130.00,55.00,5.00,6.00,6.00,0.00
"Williamson","Scott","willisc01","NL",26,2002,0.54,41.00,3.00,3.00,3.00,34.00,17.00,16.00,17.00,3.62,4.00,42.00,19.00,2.00,2.00,5.00,0.00
"Williams","Mike","willimi03","NL",33,2002,0.60,64.00,4.00,4.00,17.00,61.00,32.00,29.00,32.00,4.29,9.00,59.00,30.00,3.00,2.00,2.00,0.00
"Williams","Jeff","willije01","NL",30,2002,0.28,41.00,3.00,2.00,0.00,42.00,25.00,23.00,22.00,4.94,6.00,27.00,19.00,1.00,2.00,1.00,0.00
"Williams","Dave","willida07","NL",23,2002,0.56,111.00,5.00,6.00,0.00,99.00,53.00,47.00,48.00,3.85,14.00,71.00,41.00,4.00,6.00,2.00,0.00
"Wilkins","Marc","wilkima01","NL",32,2002,0.46,40.00,2.00,2.00,0.00,40.00,22.00,21.00,20.00,4.61,4.00,29.00,18.00,2.00,3.00,2.00,0.00
"Whiteside","Matt","whitema02","NL",35,2002,0.33,37.00,2.00,2.00,0.00,39.00,22.00,20.00,20.00,4.86,6.00,27.00,14.00,2.00,2.00,2.00,0.00
"Wolf","Randy","wolfra02","NL",26,2002,0.79,160.00,9.00,9.00,0.00,152.00,78.00,72.00,71.00,4.02,18.00,141.00,56.00,3.00,8.00,2.00,0.00
"Wengert","Don","wengedo01","NL",33,2002,0.26,45.00,2.00,3.00,0.00,54.00,31.00,29.00,26.00,5.50,6.00,30.00,16.00,2.00,1.00,1.00,0.00
"Wendell","Turk","wendetu01","NL",35,2002,0.63,67.00,4.00,4.00,1.00,61.00,33.00,30.00,31.00,4.10,9.00,55.00,29.00,6.00,3.00,2.00,0.00
"Weathers","Dave","weathda01","NL",33,2002,0.65,76.00,4.00,4.00,2.00,70.00,31.00,29.00,33.00,3.67,8.00,57.00,29.00,6.00,3.00,1.00,0.00
"Wall","Donne","walldo01","NL",35,2002,0.53,52.00,3.00,3.00,0.00,50.00,26.00,24.00,24.00,4.15,7.00,37.00,19.00,3.00,1.00,2.00,0.00
"Walker","Pete","walkepe01","NL",33,2002,0.10,29.00,1.00,1.00,0.00,30.00,16.00,15.00,15.00,4.66,4.00,21.00,10.00,1.00,1.00,1.00,0.00
"Walker","Kevin","walkeke01","NL",26,2002,0.39,38.00,3.00,1.00,0.00,32.00,19.00,17.00,15.00,3.79,4.00,33.00,16.00,3.00,2.00,1.00,0.00
"Wagner","Billy","wagnebi02","NL",31,2002,0.54,59.00,3.00,4.00,22.00,49.00,25.00,24.00,24.00,3.66,7.00,63.00,21.00,1.00,3.00,4.00,0.00
"White","Rick","whiteri01","NL",34,2002,0.66,70.00,4.00,5.00,1.00,69.00,35.00,30.00,31.00,3.92,7.00,53.00,23.00,4.00,3.00,2.00,0.00
"Witt","Bobby","wittbo01","NL",38,2002,0.56,71.00,4.00,4.00,0.00,75.00,42.00,39.00,40.00,5.01,10.00,51.00,32.00,2.00,3.00,4.00,0.00
"Vogelsong","Ryan","vogelry01","NL",25,2002,0.30,47.00,2.00,4.00,0.00,47.00,28.00,25.00,23.00,4.60,6.00,37.00,19.00,2.00,2.00,2.00,0.00
"Zerbe","Chad","zerbech01","NL",30,2002,0.33,46.00,3.00,2.00,0.00,47.00,25.00,22.00,22.00,4.30,5.00,33.00,15.00,1.00,2.00,2.00,0.00
"Zambrano","Carlos","zambrca01","NL",21,2002,0.08,35.00,2.00,2.00,0.00,34.00,21.00,19.00,17.00,4.63,5.00,27.00,14.00,1.00,2.00,1.00,0.00
"Yoshii","Masato","yoshima01","NL",37,2002,0.76,118.00,5.00,8.00,0.00,130.00,68.00,64.00,64.00,4.88,19.00,71.00,35.00,3.00,4.00,3.00,0.00
"Wright","Jamey","wrighja01","NL",28,2002,0.79,173.00,9.00,10.00,0.00,173.00,93.00,86.00,90.00,4.58,20.00,116.00,80.00,8.00,16.00,7.00,1.00
"Worrell","Tim","worreti01","NL",35,2002,0.62,71.00,3.00,4.00,1.00,70.00,33.00,30.00,33.00,3.99,7.00,57.00,28.00,5.00,3.00,2.00,0.00
"Wood","Kerry","woodke02","NL",25,2002,0.75,161.00,10.00,7.00,0.00,128.00,73.00,68.00,65.00,3.72,17.00,176.00,78.00,3.00,9.00,7.00,0.00
"Nunez","Vladimir","nunezvl01","NL",27,2002,0.66,85.00,4.00,6.00,0.00,82.00,45.00,40.00,40.00,4.24,10.00,63.00,32.00,4.00,4.00,3.00,0.00
"Arnold","Jamie","arnolja01","NL",28,2002,0.36,35.00,1.00,2.00,0.00,35.00,21.00,18.00,17.00,4.50,4.00,23.00,14.00,1.00,2.00,2.00,0.00
"Bullinger","Kirk","bulliki01","NL",33,2002,0.03,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Aldred","Scott","aldresc01","NL",34,2002,0.27,27.00,2.00,2.00,0.00,28.00,15.00,14.00,14.00,4.67,3.00,22.00,11.00,1.00,1.00,1.00,0.00
"Aguilera","Rick","aguilri01","NL",41,2002,0.38,30.00,2.00,2.00,7.00,29.00,16.00,14.00,15.00,4.35,5.00,22.00,10.00,1.00,2.00,1.00,0.00
"Woodall","Brad","woodabr01","NL",33,2002,0.06,43.00,2.00,2.00,0.00,43.00,23.00,21.00,22.00,4.50,6.00,32.00,16.00,2.00,2.00,2.00,0.00
"Ohman","Will","ohmanwi01","NL",25,2002,0.14,31.00,2.00,2.00,0.00,31.00,18.00,16.00,15.00,4.50,4.00,26.00,12.00,1.00,1.00,2.00,0.00
"Bruske","Jim","bruskji01","NL",38,2002,0.11,27.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.67,4.00,19.00,11.00,1.00,1.00,1.00,0.00
"Brunette","Justin","bruneju01","NL",27,2002,0.03,25.00,1.00,1.00,0.00,26.00,13.00,12.00,13.00,4.50,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Brownson","Mark","brownma04","NL",27,2002,0.13,48.00,3.00,3.00,0.00,49.00,27.00,25.00,24.00,4.59,7.00,37.00,17.00,2.00,2.00,2.00,0.00
"Boyd","Jason","boydja02","NL",29,2002,0.22,28.00,1.00,1.00,0.00,29.00,16.00,15.00,14.00,4.66,3.00,23.00,12.00,2.00,1.00,1.00,0.00
"Benson","Kris","bensokr01","NL",28,2002,0.70,82.00,4.00,5.00,0.00,77.00,39.00,35.00,36.00,3.90,9.00,67.00,29.00,3.00,4.00,2.00,0.00
"Beltran","Rigo","beltrri01","NL",33,2002,0.14,27.00,1.00,1.00,0.00,29.00,15.00,14.00,15.00,4.83,4.00,22.00,11.00,1.00,1.00,2.00,0.00
"Winkelsas","Joe","winkejo01","NL",29,2002,0.00,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Tejera","Michael","tejermi01","NL",26,2002,0.02,37.00,2.00,2.00,0.00,36.00,20.00,18.00,18.00,4.38,5.00,29.00,14.00,1.00,1.00,2.00,0.00
"Sodowsky","Clint","sodowcl01","NL",30,2002,0.02,37.00,2.00,2.00,0.00,38.00,20.00,19.00,19.00,4.62,5.00,28.00,14.00,1.00,1.00,2.00,0.00
"Hershiser","Orel","hershor01","NL",44,2002,0.46,57.00,3.00,4.00,0.00,62.00,36.00,34.00,32.00,5.21,7.00,36.00,23.00,2.00,6.00,3.00,0.00
"Guzman","Domingo","guzmado01","NL",27,2002,0.03,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Gross","Kip","grosski01","NL",38,2002,0.07,32.00,2.00,2.00,0.00,34.00,19.00,17.00,18.00,4.92,5.00,24.00,13.00,1.00,2.00,1.00,0.00
"Green","Jason","greenja01","NL",27,2002,0.12,27.00,2.00,1.00,0.00,26.00,15.00,13.00,14.00,4.50,4.00,22.00,12.00,1.00,1.00,1.00,0.00
"Glauber","Keith","glaubke01","NL",30,2002,0.05,26.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.15,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Garibay","Daniel","garibda01","NL",29,2002,0.36,42.00,2.00,3.00,0.00,44.00,24.00,22.00,22.00,4.71,5.00,30.00,17.00,1.00,1.00,2.00,0.00
"Lara","Yovanny","larayo01","NL",27,2002,0.04,26.00,1.00,1.00,0.00,25.00,14.00,12.00,12.00,4.15,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Karchner","Matt","karchma01","NL",35,2002,0.15,26.00,1.00,1.00,0.00,27.00,14.00,13.00,14.00,4.67,4.00,19.00,11.00,1.00,1.00,1.00,0.00
"Kamieniecki","Scott","kamiesc01","NL",38,2002,0.39,32.00,2.00,2.00,1.00,32.00,18.00,16.00,17.00,4.64,4.00,25.00,15.00,2.00,1.00,2.00,0.00
"Jones","Bobby","jonesbo04","NL",30,2002,0.37,42.00,2.00,3.00,0.00,43.00,25.00,22.00,23.00,4.82,6.00,32.00,19.00,1.00,3.00,2.00,0.00
"Johnstone","John","johnsjo07","NL",34,2002,0.38,30.00,2.00,2.00,0.00,31.00,16.00,15.00,16.00,4.65,5.00,23.00,10.00,1.00,1.00,1.00,0.00
"Jacquez","Tom","jacquto01","NL",27,2002,0.05,26.00,1.00,1.00,0.00,26.00,14.00,13.00,12.00,4.33,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"House","Craig","housecr01","NL",25,2002,0.09,26.00,2.00,1.00,0.00,26.00,14.00,13.00,14.00,4.67,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Holzemer","Mark","holzema01","NL",33,2002,0.16,28.00,1.00,2.00,0.00,30.00,16.00,15.00,15.00,4.82,4.00,21.00,10.00,1.00,1.00,1.00,0.00
"Cornelius","Reid","cornere01","NL",32,2002,0.50,69.00,3.00,5.00,0.00,71.00,37.00,34.00,35.00,4.50,9.00,41.00,25.00,3.00,3.00,4.00,1.00
"Cordova","Francisco","cordofr01","NL",30,2002,0.57,68.00,4.00,5.00,0.00,71.00,38.00,34.00,34.00,4.50,8.00,49.00,24.00,3.00,2.00,3.00,0.00
"Carlyle","Buddy","carlybu01","NL",25,2002,0.14,42.00,2.00,2.00,0.00,41.00,24.00,22.00,20.00,4.50,5.00,33.00,16.00,1.00,2.00,2.00,0.00
"Cammack","Eric","cammaer01","NL",27,2002,0.07,26.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.33,3.00,21.00,10.00,1.00,1.00,1.00,0.00
"Clontz","Brad","clontbr01","NL",31,2002,0.19,26.00,1.00,1.00,0.00,26.00,13.00,12.00,13.00,4.33,3.00,21.00,11.00,2.00,1.00,1.00,0.00
"Forster","Scott","forstsc01","NL",31,2002,0.19,28.00,1.00,1.00,0.00,28.00,17.00,16.00,14.00,4.82,4.00,22.00,12.00,1.00,1.00,1.00,0.00
"Fernandez","Alex","fernaal01","NL",33,2002,0.48,65.00,4.00,4.00,0.00,66.00,32.00,29.00,31.00,4.15,8.00,45.00,21.00,2.00,2.00,2.00,0.00
"Garcia","Mike","garcimi03","NL",34,2002,0.10,26.00,1.00,2.00,0.00,28.00,15.00,14.00,14.00,4.85,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Downs","Scott","downssc01","NL",26,2002,0.42,70.00,4.00,3.00,0.00,75.00,38.00,35.00,36.00,4.56,9.00,52.00,25.00,2.00,3.00,2.00,0.00
"Dipoto","Jerry","dipotje01","NL",34,2002,0.30,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"del Toro","Miguel","deltomi01","NL",30,2002,0.18,29.00,2.00,1.00,0.00,29.00,15.00,14.00,14.00,4.34,4.00,23.00,11.00,1.00,1.00,1.00,0.00
"Harris","Reggie","harrire01","NL",34,2002,0.04,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Heiserman","Rick","heiseri01","NL",29,2002,0.02,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Hansell","Greg","hansegr01","NL",31,2002,0.13,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Greene","Rick","greenri01","NL",31,2002,0.02,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Grahe","Joe","grahejo01","NL",35,2002,0.11,38.00,2.00,2.00,0.00,40.00,20.00,19.00,20.00,4.62,5.00,28.00,15.00,1.00,2.00,2.00,0.00
"Grace","Mike","gracemi02","NL",32,2002,0.17,31.00,2.00,2.00,0.00,34.00,18.00,17.00,17.00,4.94,4.00,23.00,12.00,1.00,2.00,2.00,0.00
"Kubenka","Jeff","kubenje01","NL",28,2002,0.03,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"King","Curtis","kingcu01","NL",32,2002,0.00,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Dale","Carl","daleca01","NL",30,2002,0.01,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Cortes","David","corteda01","NL",29,2002,0.01,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Checo","Robinson","checoro01","NL",31,2002,0.06,33.00,2.00,2.00,0.00,34.00,19.00,17.00,18.00,4.77,5.00,25.00,13.00,1.00,1.00,2.00,0.00
"Cather","Mike","cathemi01","NL",32,2002,0.01,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Carlson","Dan","carlsda01","NL",32,2002,0.01,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Corbin","Archie","corbiar01","NL",35,2002,0.07,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"DeHart","Rick","deharri01","NL",32,2002,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Edmondson","Brian","edmonbr01","NL",29,2002,0.26,25.00,1.00,2.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Ebert","Derrin","ebertde01","NL",26,2002,0.03,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Dougherty","Jim","doughji01","NL",34,2002,0.01,25.00,1.00,1.00,0.00,25.00,14.00,12.00,12.00,4.32,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Falteisek","Steve","faltest01","NL",30,2002,0.04,25.00,1.00,1.00,0.00,26.00,14.00,12.00,13.00,4.50,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Porzio","Mike","porzimi01","NL",30,2002,0.05,25.00,1.00,1.00,0.00,26.00,14.00,13.00,14.00,4.86,4.00,19.00,10.00,1.00,1.00,1.00,0.00
"Ramirez","Roberto","ramirro01","NL",30,2002,0.13,29.00,2.00,2.00,0.00,32.00,17.00,16.00,16.00,4.97,4.00,23.00,11.00,1.00,1.00,2.00,0.00
"Plunk","Eric","plunker01","NL",39,2002,0.22,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,4.00,19.00,10.00,1.00,1.00,1.00,0.00
"Pittsley","Jim","pittsji01","NL",28,2002,0.14,34.00,2.00,2.00,0.00,34.00,19.00,17.00,17.00,4.50,4.00,25.00,13.00,1.00,1.00,2.00,0.00
"Phillips","Jason","phillja03","NL",28,2002,0.03,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Ryan","Ken","ryanke01","NL",34,2002,0.06,25.00,1.00,2.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Shumaker","Anthony","shumaan01","NL",29,2002,0.08,43.00,2.00,3.00,0.00,43.00,23.00,21.00,22.00,4.50,6.00,33.00,16.00,1.00,2.00,2.00,0.00
"Sanders","Scott","sandesc02","NL",33,2002,0.28,28.00,1.00,2.00,0.00,29.00,16.00,15.00,15.00,4.82,4.00,22.00,11.00,2.00,1.00,1.00,0.00
"Rojas","Mel","rojasme01","NL",36,2002,0.05,25.00,1.00,1.00,0.00,26.00,15.00,14.00,14.00,5.04,4.00,19.00,10.00,1.00,2.00,1.00,0.00
"Rivera","Roberto","riverro01","NL",33,2002,0.03,25.00,1.00,2.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Miller","Kurt","milleku01","NL",30,2002,0.01,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,19.00,9.00,1.00,1.00,1.00,0.00
