nameLast,nameFirst,playerID,lgID,Age,year,reliability,mIP,mW,mL,mSV,mH,mR,mER,bsrER,ERA,mHR,mSO,mBB,mIBB,mHBP,mWP,mBK
McLeary,Marty,mcleama01,NL,32,2006,0.03,25,1,1,0,26,14,13,13,4.68,3,19,9,1,1,1,0
Griffiths,Jeremy,griffje01,NL,28,2006,0.16,51,3,3,0,54,29,27,26,4.68,6,37,20,2,2,2,0
Hamilton,Joey,hamiljo02,NL,36,2006,0.04,25,1,1,0,27,14,13,13,4.68,3,18,9,1,1,1,0
Glover,Gary,glovega01,NL,30,2006,0.52,74,5,4,0,80,40,38,39,4.68,9,56,26,2,3,3,0
Condrey,Clay,condrcl01,NL,31,2006,0.11,48,3,3,0,51,27,25,25,4.69,6,35,19,2,2,2,0
Drese,Ryan,dresery01,NL,30,2006,0.76,144,8,10,0,163,81,75,75,4.69,12,73,49,4,8,3,0
Kim,Sun-Woo,kimsu01,NL,29,2006,0.67,94,5,4,0,103,52,48,50,4.69,11,63,33,4,6,4,0
Benes,Alan,benesal01,AL,34,2006,0.08,45,2,3,0,49,26,24,23,4.7,5,31,16,1,2,1,0
Diaz,Felix,diazfe01,AL,26,2006,0.27,44,2,3,0,46,25,23,23,4.7,7,30,14,1,2,1,0
Etherton,Seth,etherse01,AL,30,2006,0.24,69,4,4,0,71,40,38,34,4.7,9,45,23,1,3,3,1
McGowan,Dustin,mcgowdu01,AL,24,2006,0.34,67,3,4,0,68,39,36,34,4.7,8,49,23,1,5,5,0
Cornejo,Nate,cornena01,AL,27,2006,0.48,63,3,5,0,71,36,33,33,4.71,7,31,20,2,2,1,0
DuBose,Eric,duboser01,AL,30,2006,0.54,65,4,5,0,64,38,36,32,4.71,8,42,28,1,3,3,0
Grimsley,Jason,grimsja01,AL,39,2006,0.5,42,2,3,0,45,24,21,23,4.71,5,27,18,2,2,2,0
League,Brandon,leagubr01,AL,23,2006,0.3,43,2,2,0,44,24,23,22,4.71,6,28,16,1,2,3,0
Castillo,Frank,castifr01,NL,37,2006,0.05,42,2,3,0,44,23,22,22,4.71,5,30,18,1,2,1,0
Hernandez,Carlos,hernaca03,NL,26,2006,0.24,64,3,4,0,67,35,33,34,4.71,9,46,26,2,4,2,0
Parque,Jim,parquji01,AL,30,2006,0.06,60,3,3,0,64,34,32,31,4.72,7,40,22,1,3,2,0
Knotts,Gary,knottga01,AL,29,2006,0.58,60,3,3,0,63,34,32,31,4.72,8,37,23,1,2,3,0
Good,Andrew,goodan01,AL,27,2006,0.38,40,2,2,0,42,23,21,21,4.72,6,27,12,1,2,2,0
Sanchez,Jesus,sanchje01,NL,32,2006,0.12,40,2,3,0,42,22,21,21,4.72,5,28,16,1,1,1,0
Santos,Victor,santovi01,NL,30,2006,0.74,141,7,11,0,151,83,73,75,4.72,18,96,56,6,6,5,0
Mesa,Jose,mesajo01,NL,40,2006,0.58,60,3,5,22,67,31,30,33,4.72,7,39,24,2,2,2,0
Lyon,Brandon,lyonbr01,NL,27,2006,0.36,40,2,3,7,45,23,20,22,4.72,5,29,14,2,2,1,0
Carrasco,D.J.,carradj01,AL,29,2006,0.65,98,6,6,0,106,55,50,53,4.73,11,55,40,3,5,5,1
Burkett,John,burkejo03,AL,42,2006,0.41,58,3,3,0,63,33,31,30,4.73,7,36,18,1,3,2,0
Bell,Rob,bellro01,AL,29,2006,0.61,75,4,4,0,80,44,40,39,4.74,10,41,26,1,3,4,0
Maine,John,mainejo01,AL,25,2006,0.32,74,4,5,0,74,43,40,38,4.74,11,49,30,1,3,2,1
Aybar,Manuel,aybarma01,NL,34,2006,0.23,38,2,2,0,41,21,20,20,4.74,5,30,13,1,2,1,0
Randolph,Stephen,randost01,NL,32,2006,0.46,36,2,2,0,35,20,19,19,4.75,4,27,21,1,1,1,0
Valentine,Joe,valenjo04,NL,27,2006,0.28,36,2,2,1,36,21,19,19,4.75,5,27,17,1,2,2,0
Houlton,D.J.,houltdj01,NL,27,2006,0.59,109,6,7,0,116,61,57,58,4.75,15,78,42,3,6,2,0
Reed,Rick,reedri01,AL,42,2006,0.34,52,3,4,0,58,29,27,28,4.76,7,32,16,1,2,2,0
Adkins,Jon,adkinjo01,AL,29,2006,0.37,35,2,2,0,39,19,18,19,4.76,5,23,12,1,1,1,0
Grilli,Jason,grillja01,AL,30,2006,0.34,68,4,4,0,71,39,37,35,4.76,9,42,24,1,3,2,0
Munro,Peter,munrope01,NL,31,2006,0.49,52,3,3,0,58,28,27,28,4.76,6,34,17,1,4,1,0
Ramirez,Elizardo,ramirel01,NL,23,2006,0.27,51,2,3,0,54,29,27,27,4.76,7,35,18,2,3,2,0
White,Rick,whiteri01,NL,38,2006,0.63,70,4,5,1,79,40,35,39,4.76,8,44,27,6,3,3,0
White,Gabe,whitega01,NL,35,2006,0.42,35,2,2,0,39,20,19,18,4.76,5,23,10,2,1,1,0
Bruney,Brian,brunebr01,NL,24,2006,0.43,51,3,3,6,51,30,28,26,4.76,5,47,27,3,3,2,0
Bynum,Mike,bynummi01,NL,28,2006,0.12,35,2,2,0,36,21,19,18,4.76,5,27,14,1,1,1,0
Groom,Buddy,groombu01,NL,41,2006,0.51,51,2,2,0,59,27,26,28,4.76,6,32,18,2,2,1,0
Hill,Rich,hillri01,NL,26,2006,0.21,51,2,3,0,51,31,29,25,4.76,6,39,22,2,2,1,0
Roa,Joe,roajo01,AL,35,2006,0.42,33,1,2,0,37,18,17,18,4.77,4,22,10,0,2,1,0
Colon,Roman,colonro01,AL,27,2006,0.48,67,3,4,0,72,38,35,36,4.77,11,45,21,1,1,3,1
Simpson,Allan,simpsal01,NL,29,2006,0.27,33,2,2,0,33,19,18,17,4.77,4,27,14,1,2,2,0
Gissell,Chris,gissech01,NL,28,2006,0.06,33,2,2,0,36,19,18,17,4.77,4,25,12,1,1,1,0
Reed,Steve,reedst01,AL,41,2006,0.52,48,2,4,0,54,26,25,26,4.78,6,28,16,2,4,1,0
Remlinger,Mike,remlimi01,AL,40,2006,0.49,49,2,3,0,51,29,26,26,4.78,7,38,19,2,2,2,0
Howell,J.P.,howeljp01,AL,23,2006,0.45,96,5,6,0,95,59,54,48,4.78,11,71,40,1,6,6,0
Leiter,Al,leiteal01,AL,41,2006,0.78,145,8,9,0,148,82,78,76,4.78,14,92,76,3,10,3,1
Moehler,Brian,moehlbr01,NL,35,2006,0.65,128,5,9,0,153,68,65,71,4.78,14,81,40,6,4,2,0
Fogg,Josh,foggjo01,NL,30,2006,0.79,159,8,10,0,177,92,84,85,4.78,20,85,53,7,7,3,1
Daigle,Casey,daiglca01,NL,25,2006,0.27,65,3,4,0,69,37,35,34,4.78,8,42,26,2,3,2,1
Hernandez,Adrian,hernaad01,NL,31,2006,0.11,32,2,2,0,34,19,17,17,4.78,3,24,14,1,1,2,0
Horgan,Joe,horgajo01,NL,29,2006,0.27,32,2,2,1,35,19,17,17,4.78,3,24,13,1,2,1,0
Denney,Kyle,denneky01,AL,29,2006,0.11,62,4,4,0,69,36,33,33,4.79,8,43,21,1,2,2,0
Hernandez,Runelvys,hernaru03,AL,28,2006,0.68,140,8,10,0,146,82,78,71,4.79,16,83,56,1,6,4,0
Reyes,Dennys,reyesde01,NL,29,2006,0.57,62,3,4,0,67,35,32,34,4.79,6,50,30,2,2,4,1
Floyd,Gavin,floydga01,NL,23,2006,0.34,62,4,3,0,61,37,35,31,4.79,7,47,26,2,4,3,0
Cassidy,Scott,cassisc01,NL,31,2006,0.13,31,2,2,0,34,18,17,16,4.79,4,24,11,1,1,1,0
Herges,Matt,hergema01,NL,36,2006,0.53,46,2,3,5,52,26,24,25,4.79,5,29,17,2,2,1,0
Mounce,Tony,mouncto01,AL,31,2006,0.16,60,3,4,0,64,34,32,32,4.8,8,40,22,1,3,2,0
Wood,Mike,woodmi01,AL,26,2006,0.68,105,5,7,1,113,60,55,57,4.8,15,62,38,3,6,6,0
Mendoza,Ramiro,mendora01,AL,34,2006,0.33,30,2,2,0,33,17,16,16,4.8,4,19,9,1,1,1,0
Nitkowski,C.J.,nitkocj01,NL,33,2006,0.24,30,2,1,0,33,17,16,16,4.8,3,22,12,1,2,2,0
Rodriguez,Wandy,rodriwa01,NL,27,2006,0.59,120,8,8,0,123,69,66,62,4.8,16,81,47,3,6,3,2
Astacio,Pedro,astacpe01,NL,37,2006,0.62,119,6,8,0,128,66,64,63,4.8,16,77,42,4,3,6,1
Greisinger,Seth,greisse01,NL,31,2006,0.3,60,3,4,0,66,34,31,33,4.8,9,42,20,2,2,2,0
Reynolds,Shane,reynosh01,NL,38,2006,0.39,59,3,4,0,66,35,31,32,4.81,7,38,22,2,3,2,0
Wellemeyer,Todd,welleto01,NL,28,2006,0.39,44,3,2,1,44,25,24,23,4.81,6,38,22,2,1,2,0
Bentz,Chad,bentzch01,NL,26,2006,0.19,29,1,2,0,29,17,16,15,4.81,4,20,12,1,1,1,0
Fassero,Jeff,fasseje01,NL,43,2006,0.68,88,3,6,0,99,51,47,47,4.81,9,54,34,3,2,3,0
Aquino,Greg,aquingr01,NL,28,2006,0.38,44,2,2,5,45,26,23,24,4.81,6,36,19,2,3,2,0
Cali,Carmen,calica01,NL,28,2006,0.11,29,1,1,0,31,16,15,16,4.81,4,22,12,1,1,1,0
Reames,Britt,reamebr01,AL,33,2006,0.06,28,1,1,0,31,16,15,15,4.82,4,19,10,1,1,1,0
Riley,Matt,rileyma01,AL,27,2006,0.4,57,3,3,0,57,34,31,30,4.82,8,41,26,1,2,2,0
Camp,Shawn,campsh01,AL,31,2006,0.51,56,2,3,1,64,34,30,30,4.82,6,37,16,2,3,2,0
Bajenaru,Jeff,bajenje01,AL,28,2006,0.1,28,1,2,0,30,16,15,15,4.82,4,20,9,1,1,1,0
Bullinger,Kirk,bulliki01,NL,37,2006,0.21,28,1,1,0,30,16,15,15,4.82,4,18,10,1,1,1,0
Nageotte,Clint,nageocl01,AL,26,2006,0.24,41,2,3,0,45,24,22,22,4.83,4,28,16,1,2,2,0
Stewart,Josh,stewajo02,AL,28,2006,0.13,54,3,3,0,58,32,30,28,4.83,7,36,19,1,2,2,0
Callaway,Mickey,callami01,AL,31,2006,0.24,41,2,3,0,46,24,22,22,4.83,5,28,15,1,2,1,0
Dawley,Joey,dawlejo01,AL,35,2006,0.08,41,2,2,0,44,24,22,22,4.83,5,29,15,1,2,2,0
Service,Scott,servisc01,NL,39,2006,0.22,27,1,2,0,29,15,14,15,4.83,4,20,10,1,1,1,0
Yates,Tyler,yatesty01,NL,29,2006,0.26,41,2,3,0,45,24,22,22,4.83,5,30,17,2,2,1,0
Fetters,Mike,fettemi01,NL,42,2006,0.14,27,1,2,0,29,16,15,14,4.83,3,19,11,1,1,1,0
Crowell,Jim,croweji01,NL,32,2006,0.06,27,1,1,0,30,16,15,14,4.83,3,19,9,1,2,1,0
Brocail,Doug,brocado01,AL,39,2006,0.55,67,4,3,1,76,40,36,36,4.84,5,49,26,2,4,3,0
Oliver,Darren,oliveda02,NL,36,2006,0.55,53,3,3,0,59,31,29,28,4.84,7,33,18,1,2,1,0
Proctor,Scott,proctsc01,AL,29,2006,0.41,51,2,2,0,53,30,28,27,4.85,8,37,19,2,2,3,0
Thompson,Justin,thompju02,AL,33,2006,0.02,26,1,1,0,28,15,14,14,4.85,4,18,9,1,1,1,0
Christiansen,Jason,chrisja01,AL,37,2006,0.47,51,4,2,1,56,30,27,28,4.85,6,30,20,1,2,2,0
Bautista,Denny,bautide01,AL,26,2006,0.38,77,4,5,0,81,46,44,39,4.85,8,52,28,1,4,4,1
Glynn,Ryan,glynnry01,AL,32,2006,0.25,52,2,4,0,57,30,27,29,4.85,8,37,18,1,3,1,0
Mantei,Matt,mantema01,AL,33,2006,0.37,39,2,2,5,39,23,22,20,4.85,5,31,17,1,3,2,0
Smith,Travis,smithtr01,NL,34,2006,0.3,39,2,2,0,43,22,21,21,4.85,6,27,14,2,1,1,0
Williams,Randy,willira01,NL,31,2006,0.25,39,3,2,0,41,22,21,21,4.85,5,29,16,2,2,1,0
Adams,Terry,adamste01,NL,33,2006,0.48,39,2,3,1,44,22,20,22,4.85,4,28,16,2,2,2,0
Hamulack,Tim,hamulti01,NL,30,2006,0.03,26,1,1,0,28,15,14,14,4.85,4,19,10,1,1,1,0
Ritchie,Todd,ritchto01,AL,35,2006,0.14,50,3,3,0,55,29,26,28,4.86,7,32,18,1,3,2,0
Webb,John,webbjo01,AL,27,2006,0.1,37,2,2,0,39,22,21,19,4.86,5,26,14,1,2,1,0
D'Amico,Jeff,damicje01,AL,31,2006,0.47,63,3,4,0,72,38,34,34,4.86,8,38,17,1,3,2,0
Blackley,Travis,blacktr01,AL,24,2006,0.16,63,3,4,0,65,38,35,33,4.86,9,43,25,1,2,3,0
Karsay,Steve,karsast01,AL,34,2006,0.23,37,2,2,0,42,22,20,20,4.86,4,24,12,1,1,2,0
Graman,Alex,gramaal01,AL,29,2006,0.05,38,2,2,0,42,23,21,20,4.86,5,26,13,1,2,1,0
Hentgen,Pat,hentgpa01,AL,38,2006,0.55,63,3,4,0,66,37,35,33,4.86,9,36,24,1,3,2,0
Ledezma,Wilfredo,ledezwi01,AL,25,2006,0.56,75,4,5,0,80,46,42,39,4.86,9,48,27,1,3,3,1
Ortiz,Russ,ortizru01,NL,32,2006,0.78,138,9,8,0,145,79,75,74,4.86,16,84,69,4,4,4,0
Vargas,Claudio,vargacl01,NL,28,2006,0.74,125,7,7,0,129,71,67,68,4.86,21,88,49,5,6,6,0
Franco,John,francjo01,NL,46,2006,0.39,37,2,3,0,41,21,20,20,4.86,4,26,16,2,2,1,0
Cruz,Nelson,cruzne01,NL,34,2006,0.17,37,2,2,0,40,21,20,20,4.86,5,27,13,1,2,2,0
de los Santos,Valerio,delosva01,NL,34,2006,0.35,37,2,2,0,38,21,20,20,4.86,5,27,16,2,2,3,0
Parris,Steve,parrist01,AL,39,2006,0.14,49,2,3,0,55,28,26,27,4.87,7,30,17,1,2,2,0
Mulholland,Terry,mulhote01,AL,43,2006,0.66,71,2,4,0,84,41,37,40,4.88,9,34,22,3,3,2,0
Appier,Kevin,appieke01,AL,39,2006,0.31,60,4,4,0,65,36,33,32,4.88,8,37,22,2,3,3,0
Elarton,Scott,elartsc01,AL,30,2006,0.77,166,8,10,0,175,98,91,89,4.88,29,99,52,2,6,6,1
Douglass,Sean,douglse01,AL,27,2006,0.57,95,5,5,0,97,57,54,49,4.88,13,66,38,3,3,3,0
Neagle,Denny,neaglde01,NL,38,2006,0.12,60,3,4,0,65,34,32,33,4.88,9,42,22,2,2,3,0
Riedling,John,riedljo01,NL,31,2006,0.56,48,3,2,0,52,29,26,26,4.88,5,31,21,2,2,4,0
Wilson,C.J.,wilsocj01,AL,26,2006,0.35,58,3,5,1,64,35,33,30,4.89,6,39,20,1,2,3,1
Young,Jason,youngja01,NL,27,2006,0.12,46,2,3,0,50,27,25,25,4.89,7,35,17,2,2,2,0
Wright,Dan,wrighda02,AL,29,2006,0.31,56,2,4,0,59,33,31,30,4.9,8,35,22,1,3,2,0
Anderson,Jimmy,anderji02,AL,30,2006,0.21,34,2,2,0,38,20,19,18,4.9,4,21,12,1,2,1,0
Embree,Alan,embreal01,AL,36,2006,0.54,56,3,3,0,60,35,33,28,4.9,8,39,16,2,2,1,0
Simontacchi,Jason,simonja01,NL,33,2006,0.37,34,2,2,0,38,19,18,19,4.9,5,22,12,1,1,1,0
Standridge,Jason,standja01,NL,28,2006,0.37,45,2,3,0,50,24,23,26,4.9,6,31,19,4,2,2,0
Waechter,Doug,waechdo01,AL,25,2006,0.71,142,7,10,0,153,88,79,76,4.91,24,86,42,3,4,4,1
Henn,Sean,hennse01,AL,25,2006,0.11,66,3,5,0,70,40,37,35,4.91,9,43,26,1,2,2,0
Mitre,Sergio,mitrese01,NL,25,2006,0.52,76,3,5,0,82,44,42,41,4.91,10,53,28,2,4,5,0
Weber,Ben,weberbe01,NL,37,2006,0.38,33,2,2,0,38,19,17,19,4.91,4,22,14,2,1,1,0
Tejera,Michael,tejermi01,AL,30,2006,0.28,32,2,2,0,34,19,18,17,4.92,4,22,12,1,2,1,0
Ginter,Matt,gintema01,AL,29,2006,0.48,64,2,3,0,73,38,35,35,4.92,8,37,19,2,4,1,0
Falkenborg,Brian,falkebr01,NL,28,2006,0.19,32,2,1,0,35,19,17,18,4.92,4,24,13,1,2,2,0
Durbin,Chad,durbich01,NL,29,2006,0.33,43,3,3,0,46,26,23,24,4.92,6,32,18,2,2,3,0
Gonzalez,Jeremi,gonzaje01,AL,31,2006,0.61,71,3,4,0,77,42,40,38,4.94,9,42,25,1,4,2,1
Lewis,Colby,lewisco01,AL,27,2006,0.37,62,4,4,0,66,36,35,33,4.94,8,43,26,1,3,2,0
Neal,Blaine,nealbl01,NL,28,2006,0.39,41,2,2,0,47,23,22,23,4.94,5,29,15,2,1,1,0
Wilson,Paul,wilsopa02,NL,33,2006,0.72,102,5,6,0,115,59,55,57,4.94,14,65,35,3,5,3,0
Wasdin,John,wasdijo01,AL,34,2006,0.58,80,4,4,2,89,47,45,43,4.95,12,49,25,2,3,2,0
Ortiz,Ramon,ortizra01,NL,33,2006,0.78,151,8,9,0,171,87,81,85,4.95,24,92,49,3,6,4,1
Puffer,Brandon,puffebr01,NL,31,2006,0.23,30,1,2,0,33,17,16,17,4.95,4,20,12,1,1,1,0
Kensing,Logan,kensilo01,NL,24,2006,0.14,40,2,3,0,43,23,22,22,4.95,6,29,16,1,2,2,0
Snyder,Kyle,snydeky01,AL,29,2006,0.42,59,2,4,0,68,35,33,32,4.96,7,36,18,1,2,2,0
Ainsworth,Kurt,ainswku01,AL,28,2006,0.33,59,3,3,0,63,36,33,32,4.96,8,41,22,1,3,3,0
Sparks,Steve,sparkst01,NL,41,2006,0.57,49,2,3,0,54,31,28,26,4.96,6,28,18,1,2,2,0
Vogelsong,Ryan,vogelry01,NL,29,2006,0.67,89,4,5,0,94,53,50,48,4.96,10,61,40,3,6,4,0
Kennedy,Joe,kennejo04,AL,27,2006,0.77,145,8,10,0,163,87,80,80,4.97,17,93,53,4,7,5,1
Daal,Omar,daalom01,AL,34,2006,0.26,56,3,4,0,65,33,31,31,4.98,7,36,19,1,2,2,0
Nunez,Vladimir,nunezvl01,NL,31,2006,0.19,28,2,2,0,29,17,16,15,4.98,4,21,11,1,1,1,0
Bernero,Adam,bernead01,NL,30,2006,0.56,56,3,4,0,61,34,32,30,4.98,7,40,20,2,3,1,0
Jennings,Jason,jennija01,NL,28,2006,0.78,141,8,9,0,156,82,77,79,4.98,15,93,65,6,5,6,0
Whiteside,Matt,whitema02,AL,39,2006,0.04,27,1,1,0,29,16,15,15,5,4,18,10,1,1,1,0
Creek,Doug,creekdo01,AL,37,2006,0.23,36,2,2,0,39,21,20,20,5,6,25,13,1,1,1,0
Franklin,Wayne,frankwa01,AL,32,2006,0.56,45,2,2,0,47,29,26,24,5,7,29,18,1,2,1,0
Astacio,Ezequiel,astacez01,NL,27,2006,0.48,88,4,6,0,97,52,47,51,5.01,17,68,29,3,2,4,1
Ponson,Sidney,ponsosi01,AL,30,2006,0.8,147,8,10,0,173,88,82,82,5.02,16,83,47,2,5,7,1
Anderson,Brian,anderbr02,AL,34,2006,0.7,86,4,5,0,101,54,47,49,5.02,14,44,24,2,2,2,0
Rueter,Kirk,rueteki01,NL,36,2006,0.76,131,6,8,0,154,79,73,73,5.02,14,48,49,3,2,2,0
Wright,Jamey,wrighja01,NL,32,2006,0.72,148,7,11,0,164,90,80,85,5.02,17,91,68,4,11,3,1
Keisler,Randy,keislra01,NL,30,2006,0.39,60,3,3,0,64,38,34,33,5.02,9,44,26,2,2,2,0
Kinney,Matt,kinnema01,NL,30,2006,0.59,51,3,3,0,58,30,28,29,5.03,6,39,20,1,2,3,0
Orosco,Jesse,oroscje01,AL,49,2006,0.11,25,1,1,0,28,15,14,14,5.04,3,16,10,1,1,1,0
Dickey,R.A.,dickera01,AL,32,2006,0.61,67,4,4,0,76,42,38,37,5.04,9,42,23,1,3,3,0
Lopez,Albie,lopezal02,AL,35,2006,0.08,25,2,1,0,28,15,14,14,5.04,3,17,9,1,1,1,0
Robertson,Jeriome,roberje02,AL,29,2006,0.41,49,3,3,0,54,30,28,27,5.05,7,31,17,2,2,2,0
Volquez,Edison,volqued01,AL,23,2006,0.12,49,3,4,0,54,32,29,26,5.05,6,36,18,1,3,1,0
McClung,Seth,mccluse01,AL,25,2006,0.58,97,6,7,0,93,62,59,50,5.06,15,76,45,1,5,4,0
Obermueller,Wes,obermwe01,NL,30,2006,0.65,89,4,6,0,100,53,50,50,5.06,10,52,36,2,4,4,0
Cormier,Lance,cormila01,NL,26,2006,0.55,71,5,4,0,76,43,40,40,5.07,9,52,32,3,4,4,0
Estes,Shawn,estessh01,NL,33,2006,0.78,142,9,8,0,155,86,81,79,5.07,18,84,62,2,6,4,1
Moss,Damian,mossda01,AL,30,2006,0.41,54,3,3,0,59,33,31,30,5.08,7,32,22,1,3,3,0
Jimenez,Jose,jimenjo01,AL,33,2006,0.4,31,1,3,4,35,19,18,17,5.08,4,18,10,1,2,1,0
Francis,Jeff,francje01,NL,25,2006,0.7,155,11,9,0,177,91,88,87,5.08,21,114,57,4,6,3,0
Hendrickson,Mark,hendrma01,AL,32,2006,0.8,167,10,10,0,200,106,96,93,5.09,21,86,45,3,4,4,1
Miller,Justin,milleju01,AL,29,2006,0.39,60,3,3,0,67,36,34,34,5.1,9,38,23,2,3,2,0
Van Poppel,Todd,vanpoto01,NL,35,2006,0.51,45,2,2,0,50,27,26,25,5.1,7,30,15,1,2,2,0
Anderson,Matt,anderma01,NL,30,2006,0.17,30,1,2,0,33,19,17,17,5.1,4,21,13,1,2,1,0
Abbott,Paul,abbotpa01,NL,39,2006,0.47,67,3,5,0,71,41,38,38,5.1,10,41,32,2,3,3,0
Nunez,Leo,nunezle01,AL,23,2006,0.38,52,3,2,0,58,32,31,28,5.11,7,35,17,1,2,1,0
Bierbrodt,Nick,bierbni01,AL,28,2006,0.22,44,2,2,0,47,26,25,25,5.11,6,30,19,1,3,2,0
George,Chris,georgch02,AL,27,2006,0.4,59,4,3,0,67,37,34,33,5.11,7,33,23,1,2,2,0
Gaudin,Chad,gaudich01,AL,23,2006,0.38,44,2,3,0,52,26,24,26,5.11,6,32,15,1,2,1,0
Biddle,Rocky,biddlro01,NL,30,2006,0.46,37,2,3,6,40,23,21,21,5.11,5,26,15,1,2,2,0
May,Darrell,mayda02,AL,34,2006,0.75,102,4,7,0,118,63,58,58,5.12,17,60,30,2,2,2,0
Fossum,Casey,fossuca01,AL,28,2006,0.76,148,7,11,0,160,95,86,83,5.14,22,113,55,3,12,6,1
Jensen,Ryan,jensery01,AL,31,2006,0.25,49,3,3,0,54,30,29,27,5.14,7,33,16,1,3,1,0
Ligtenberg,Kerry,ligteke01,NL,35,2006,0.43,35,2,2,1,40,21,20,20,5.14,5,27,13,2,1,2,0
Manzanillo,Josias,manzajo01,NL,39,2006,0.22,28,2,2,0,31,17,16,16,5.14,4,21,11,1,1,1,0
Valdez,Ismael,valdeis01,NL,33,2006,0.69,95,6,5,0,112,57,53,56,5.16,14,49,32,4,4,2,1
Graves,Danny,graveda01,NL,33,2006,0.61,54,2,4,11,64,34,29,33,5.17,9,31,18,3,2,2,0
Brazelton,Dewon,brazede01,AL,26,2006,0.65,96,4,7,0,102,63,57,54,5.2,12,58,47,2,6,4,0
Stone,Ricky,stoneri01,NL,31,2006,0.51,45,2,2,0,52,27,25,27,5.2,7,30,15,2,3,2,0
Park,Chan Ho,parkch01,NL,33,2006,0.72,146,9,9,0,161,89,85,84,5.21,17,105,69,2,11,5,1
Acevedo,Jose,acevejo01,NL,29,2006,0.67,86,4,6,0,99,53,51,49,5.23,14,58,26,4,3,2,1
Erickson,Scott,ericksc01,NL,38,2006,0.45,74,3,5,0,82,45,43,43,5.23,11,38,33,1,4,2,0
Lopez,Javier,lopezja02,NL,29,2006,0.41,37,2,2,1,41,23,23,20,5.23,3,25,16,2,2,1,0
Milton,Eric,miltoer01,NL,31,2006,0.79,173,9,10,0,194,109,103,99,5.25,32,123,56,4,5,5,0
Haynes,Jimmy,hayneji01,NL,34,2006,0.32,59,3,5,0,67,37,34,35,5.26,8,38,25,2,3,2,0
Redding,Tim,redditi01,AL,28,2006,0.64,76,4,6,0,87,52,46,43,5.27,10,47,28,1,4,2,0
Sele,Aaron,seleaa01,AL,36,2006,0.73,129,7,9,0,154,80,74,77,5.27,17,62,48,2,6,4,1
Mays,Joe,maysjo01,AL,31,2006,0.69,131,6,8,0,159,85,78,76,5.29,18,62,38,2,4,4,0
Lima,Jose,limajo01,AL,34,2006,0.78,157,8,10,0,184,102,96,91,5.36,26,81,47,2,6,4,0
Jarvis,Kevin,jarvike01,NL,37,2006,0.33,40,2,3,0,46,25,24,24,5.4,6,26,16,2,2,2,0
Duckworth,Brandon,duckwbr01,NL,30,2006,0.45,52,2,3,0,59,33,32,31,5.45,8,36,20,2,4,2,0
Gonzalez,Edgar,gonzaed01,NL,23,2006,0.3,54,2,5,0,62,35,33,33,5.5,9,40,20,2,3,3,0
Stark,Dennis,starkde01,NL,32,2006,0.33,58,3,4,0,69,40,35,36,5.51,9,35,24,2,2,2,0
Nomo,Hideo,nomohi01,AL,38,2006,0.72,119,7,9,0,134,80,77,70,5.56,18,75,51,2,3,4,0
