"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"Kida","Masao","kidama01","AL",39,2007,0.06,25.00,1.00,1.00,0.00,28.00,14.00,13.00,14.00,4.86,3.00,17.00,9.00,1.00,1.00,1.00,0.00
"Tracey","Sean","tracese01","AL",27,2007,0.08,29.00,2.00,1.00,0.00,29.00,15.00,14.00,15.00,4.50,4.00,20.00,11.00,1.00,1.00,2.00,0.00
"Hammel","Jason","hammeja01","AL",25,2007,0.33,82.00,3.00,7.00,0.00,94.00,52.00,50.00,48.00,5.38,11.00,60.00,32.00,1.00,3.00,4.00,1.00
"Downs","Scott","downssc01","AL",31,2007,0.64,81.00,5.00,4.00,0.00,84.00,45.00,40.00,41.00,4.50,10.00,61.00,30.00,3.00,3.00,4.00,0.00
"League","Brandon","leagubr01","AL",24,2007,0.43,50.00,2.00,2.00,0.00,49.00,26.00,23.00,23.00,4.14,6.00,35.00,17.00,2.00,2.00,2.00,0.00
"Hernandez","Felix","hernafe02","AL",21,2007,0.74,164.00,10.00,10.00,0.00,154.00,80.00,74.00,70.00,3.95,18.00,150.00,50.00,2.00,5.00,8.00,0.00
"Blanton","Joe","blantjo01","AL",27,2007,0.79,176.00,12.00,10.00,0.00,191.00,92.00,85.00,87.00,4.40,18.00,107.00,57.00,4.00,5.00,4.00,1.00
"Crain","Jesse","crainje01","AL",26,2007,0.61,71.00,6.00,4.00,1.00,68.00,31.00,29.00,31.00,3.80,7.00,47.00,23.00,3.00,3.00,2.00,0.00
"Radke","Brad","radkebr01","AL",35,2007,0.81,161.00,9.00,9.00,0.00,185.00,84.00,77.00,83.00,4.47,23.00,95.00,32.00,2.00,4.00,2.00,0.00
"Hansen","Craig","hansecr01","AL",24,2007,0.31,44.00,3.00,2.00,0.00,48.00,27.00,25.00,24.00,5.01,6.00,34.00,16.00,1.00,2.00,1.00,0.00
"Rincon","Juan","rincoju01","AL",28,2007,0.63,70.00,5.00,3.00,1.00,67.00,30.00,26.00,30.00,3.60,5.00,65.00,25.00,2.00,3.00,3.00,0.00
"Zumaya","Joel","zumayjo01","AL",23,2007,0.48,67.00,4.00,3.00,1.00,56.00,26.00,24.00,26.00,3.36,6.00,64.00,27.00,2.00,2.00,3.00,0.00
"Halsey","Brad","halsebr01","AL",26,2007,0.70,101.00,5.00,6.00,0.00,115.00,60.00,53.00,56.00,4.86,13.00,61.00,35.00,3.00,5.00,4.00,0.00
"Romero","J.C.","romerjc01","AL",31,2007,0.56,55.00,3.00,3.00,0.00,57.00,32.00,29.00,29.00,4.75,5.00,41.00,27.00,3.00,3.00,2.00,0.00
"Komine","Shane","kominsh01","AL",27,2007,0.09,65.00,3.00,3.00,0.00,68.00,35.00,33.00,34.00,4.64,9.00,43.00,26.00,2.00,2.00,2.00,0.00
"Santana","Johan","santajo01","AL",28,2007,0.84,200.00,15.00,6.00,0.00,164.00,73.00,68.00,68.00,3.06,21.00,205.00,46.00,1.00,4.00,5.00,0.00
"Campillo","Jorge","campijo01","AL",29,2007,0.04,36.00,2.00,2.00,0.00,39.00,21.00,19.00,18.00,4.62,4.00,26.00,13.00,1.00,1.00,1.00,0.00
"Rasner","Darrell","rasneda01","AL",26,2007,0.22,50.00,4.00,3.00,0.00,49.00,26.00,24.00,23.00,4.23,6.00,34.00,16.00,1.00,2.00,2.00,0.00
"Mujica","Edward","mujiced01","AL",23,2007,0.17,34.00,2.00,2.00,0.00,36.00,17.00,16.00,16.00,4.24,4.00,25.00,10.00,1.00,1.00,1.00,0.00
"Myers","Mike","myersmi01","AL",38,2007,0.44,44.00,3.00,2.00,0.00,45.00,23.00,21.00,22.00,4.40,5.00,30.00,17.00,2.00,2.00,1.00,0.00
"Vazquez","Javier","vazquja01","AL",31,2007,0.82,182.00,10.00,11.00,0.00,191.00,103.00,97.00,91.00,4.65,26.00,153.00,50.00,3.00,9.00,6.00,0.00
"Schilling","Curt","schilcu01","AL",41,2007,0.79,164.00,12.00,8.00,2.00,184.00,81.00,80.00,82.00,4.45,22.00,137.00,34.00,1.00,4.00,2.00,0.00
"Weaver","Jered","weaveje02","AL",25,2007,0.58,121.00,9.00,4.00,0.00,105.00,47.00,45.00,48.00,3.46,15.00,99.00,36.00,2.00,4.00,3.00,0.00
"Volquez","Edinson","volqued01","AL",24,2007,0.32,72.00,3.00,7.00,0.00,87.00,49.00,46.00,46.00,5.75,11.00,49.00,30.00,1.00,3.00,2.00,0.00
"Sowers","Jeremy","sowerje01","AL",24,2007,0.50,104.00,7.00,5.00,0.00,102.00,48.00,46.00,46.00,3.98,12.00,60.00,29.00,2.00,3.00,3.00,0.00
"Bulger","Jason","bulgeja01","AL",29,2007,0.09,27.00,2.00,1.00,0.00,29.00,15.00,14.00,14.00,4.67,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Millwood","Kevin","millwke01","AL",33,2007,0.81,187.00,12.00,10.00,0.00,198.00,95.00,88.00,89.00,4.26,21.00,139.00,54.00,3.00,5.00,4.00,0.00
"Livingston","Bobby","livinbo01","AL",25,2007,0.05,27.00,2.00,1.00,0.00,29.00,17.00,16.00,15.00,5.17,4.00,20.00,11.00,1.00,2.00,1.00,0.00
"Nelson","Joe","nelsojo01","AL",33,2007,0.34,47.00,2.00,2.00,5.00,47.00,26.00,24.00,24.00,4.60,6.00,38.00,20.00,2.00,2.00,2.00,0.00
"Williams","Todd","willito02","AL",36,2007,0.57,61.00,3.00,4.00,1.00,69.00,34.00,29.00,34.00,4.65,7.00,34.00,22.00,3.00,3.00,3.00,0.00
"Darensbourg","Vic","darenvi01","AL",37,2007,0.16,27.00,1.00,2.00,0.00,30.00,15.00,14.00,14.00,4.67,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Colon","Bartolo","colonba01","AL",34,2007,0.76,110.00,8.00,6.00,0.00,119.00,60.00,54.00,56.00,4.50,16.00,77.00,30.00,1.00,3.00,2.00,0.00
"DePaula","Jorge","depaujo01","AL",29,2007,0.08,30.00,2.00,2.00,0.00,32.00,17.00,16.00,16.00,4.80,4.00,20.00,11.00,1.00,1.00,1.00,0.00
"Chick","Travis","chicktr01","AL",23,2007,0.05,27.00,2.00,1.00,0.00,28.00,16.00,15.00,14.00,4.83,3.00,20.00,12.00,1.00,1.00,1.00,0.00
"Stokes","Brian","stokebr01","AL",28,2007,0.21,65.00,4.00,3.00,0.00,72.00,35.00,33.00,35.00,4.71,8.00,46.00,23.00,1.00,3.00,2.00,0.00
"Jenks","Bobby","jenksbo01","AL",26,2007,0.52,64.00,3.00,3.00,21.00,62.00,31.00,29.00,29.00,4.08,6.00,63.00,25.00,5.00,2.00,3.00,0.00
"Loe","Kameron","loeka01","AL",26,2007,0.61,89.00,6.00,6.00,0.00,99.00,51.00,46.00,46.00,4.65,10.00,51.00,29.00,2.00,2.00,3.00,0.00
"Saunders","Joe","saundjo01","AL",26,2007,0.46,96.00,7.00,4.00,0.00,98.00,55.00,50.00,47.00,4.55,11.00,69.00,36.00,2.00,3.00,3.00,1.00
"Perez","Rafael","perezra01","AL",25,2007,0.12,31.00,2.00,1.00,0.00,32.00,17.00,15.00,16.00,4.50,4.00,25.00,11.00,1.00,1.00,2.00,0.00
"Breslow","Craig","breslcr01","AL",27,2007,0.20,33.00,2.00,2.00,0.00,34.00,17.00,15.00,16.00,4.23,3.00,25.00,13.00,1.00,1.00,2.00,0.00
"Johnson","Randy","johnsra05","AL",44,2007,0.83,185.00,13.00,9.00,0.00,182.00,102.00,93.00,85.00,4.33,25.00,160.00,51.00,2.00,9.00,3.00,1.00
"Creek","Doug","creekdo01","AL",38,2007,0.14,27.00,1.00,1.00,0.00,31.00,17.00,15.00,16.00,5.17,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Shields","Scot","shielsc01","AL",32,2007,0.67,78.00,6.00,6.00,3.00,70.00,33.00,30.00,32.00,3.58,7.00,71.00,27.00,3.00,2.00,6.00,0.00
"Washburn","Jarrod","washbja01","AL",33,2007,0.80,171.00,9.00,10.00,0.00,185.00,88.00,83.00,87.00,4.47,22.00,99.00,53.00,2.00,6.00,3.00,0.00
"Sisco","Andrew","siscoan01","AL",24,2007,0.55,62.00,2.00,3.00,0.00,63.00,35.00,33.00,32.00,4.72,7.00,54.00,31.00,4.00,2.00,3.00,0.00
"McGowan","Dustin","mcgowdu01","AL",25,2007,0.39,54.00,3.00,3.00,0.00,59.00,36.00,32.00,31.00,5.25,6.00,41.00,25.00,2.00,4.00,4.00,0.00
"Percival","Troy","percitr01","AL",38,2007,0.27,27.00,1.00,2.00,6.00,28.00,15.00,14.00,14.00,4.67,4.00,19.00,10.00,1.00,1.00,1.00,0.00
"Van Buren","Jermaine","vanbuje01","AL",27,2007,0.16,32.00,2.00,2.00,0.00,33.00,20.00,19.00,17.00,5.06,4.00,22.00,16.00,1.00,1.00,1.00,0.00
"Salas","Juan","salasju01","AL",29,2007,0.10,30.00,2.00,1.00,0.00,33.00,17.00,15.00,16.00,4.65,4.00,22.00,10.00,1.00,1.00,2.00,0.00
"Rheinecker","John","rheinjo01","AL",28,2007,0.44,82.00,5.00,6.00,0.00,101.00,48.00,47.00,48.00,5.21,9.00,47.00,26.00,1.00,3.00,2.00,0.00
"Childers","Jason","childja01","AL",32,2007,0.08,29.00,2.00,2.00,0.00,32.00,16.00,15.00,16.00,4.81,4.00,20.00,11.00,1.00,1.00,1.00,0.00
"Peralta","Joel","peraljo01","AL",31,2007,0.52,65.00,2.00,3.00,0.00,66.00,34.00,32.00,32.00,4.43,9.00,49.00,21.00,2.00,2.00,3.00,0.00
"Corcoran","Tim","corcoti02","AL",29,2007,0.54,94.00,5.00,7.00,0.00,96.00,52.00,48.00,48.00,4.60,11.00,63.00,42.00,3.00,4.00,2.00,1.00
"Jensen","Ryan","jensery01","AL",32,2007,0.16,39.00,3.00,2.00,0.00,43.00,24.00,22.00,21.00,4.96,5.00,28.00,14.00,1.00,2.00,1.00,0.00
"Rleal","Sendy","rlealse01","AL",27,2007,0.34,48.00,2.00,2.00,0.00,50.00,26.00,24.00,25.00,4.59,7.00,30.00,19.00,1.00,1.00,1.00,0.00
"Tavarez","Julian","tavarju01","AL",34,2007,0.65,82.00,4.00,4.00,2.00,90.00,43.00,39.00,44.00,4.55,9.00,53.00,31.00,2.00,5.00,2.00,0.00
"Lugo","Ruddy","lugoru01","AL",27,2007,0.49,67.00,3.00,3.00,0.00,65.00,34.00,31.00,30.00,4.10,6.00,44.00,26.00,1.00,3.00,2.00,0.00
"Nageotte","Clint","nageocl01","AL",27,2007,0.15,34.00,2.00,2.00,0.00,38.00,21.00,19.00,19.00,5.03,4.00,24.00,14.00,1.00,2.00,1.00,0.00
"Bonser","Boof","bonsebo01","AL",26,2007,0.53,110.00,7.00,6.00,0.00,113.00,56.00,53.00,54.00,4.38,17.00,87.00,32.00,1.00,3.00,3.00,0.00
"Stemle","Steve","stemlst01","AL",30,2007,0.13,29.00,1.00,2.00,0.00,33.00,18.00,17.00,16.00,5.12,3.00,20.00,11.00,1.00,1.00,1.00,0.00
"Dunn","Scott","dunnsc01","AL",29,2007,0.09,29.00,2.00,1.00,0.00,33.00,18.00,16.00,17.00,5.12,4.00,20.00,11.00,1.00,2.00,2.00,0.00
"Anderson","Jason","anderja01","AL",28,2007,0.04,26.00,2.00,1.00,0.00,27.00,15.00,14.00,13.00,4.67,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Lara","Juan","laraju01","AL",26,2007,0.05,27.00,2.00,1.00,0.00,28.00,15.00,13.00,13.00,4.33,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Karnuth","Jason","karnuja01","AL",31,2007,0.01,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Tejeda","Robinson","tejedro01","AL",25,2007,0.60,96.00,6.00,5.00,0.00,96.00,49.00,45.00,48.00,4.36,11.00,67.00,41.00,2.00,5.00,3.00,1.00
"Bean","Colter","beanco01","AL",30,2007,0.04,26.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.85,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Wilson","Kris","wilsokr01","AL",31,2007,0.09,36.00,2.00,2.00,0.00,40.00,21.00,20.00,20.00,5.00,6.00,26.00,13.00,1.00,1.00,1.00,0.00
"Sanders","David","sandeda01","AL",28,2007,0.01,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,18.00,9.00,1.00,1.00,1.00,0.00
"Colon","Roman","colonro01","AL",28,2007,0.51,55.00,3.00,3.00,0.00,62.00,32.00,30.00,31.00,4.99,9.00,39.00,19.00,2.00,1.00,3.00,0.00
"Britton","Chris","brittch01","AL",25,2007,0.38,52.00,2.00,2.00,1.00,50.00,25.00,23.00,22.00,3.89,5.00,39.00,17.00,2.00,1.00,1.00,0.00
"Good","Andrew","goodan01","AL",28,2007,0.16,29.00,1.00,1.00,0.00,30.00,16.00,15.00,15.00,4.66,4.00,21.00,10.00,1.00,1.00,1.00,0.00
"Perez","Odalis","perezod01","AL",30,2007,0.75,126.00,7.00,7.00,0.00,146.00,76.00,71.00,68.00,4.96,17.00,83.00,34.00,2.00,3.00,4.00,1.00
"Montero","Agustin","monteag01","AL",30,2007,0.14,32.00,2.00,2.00,0.00,34.00,18.00,17.00,16.00,4.64,4.00,22.00,10.00,1.00,1.00,2.00,0.00
"Keppel","Bobby","keppebo01","AL",25,2007,0.28,68.00,3.00,5.00,0.00,75.00,38.00,36.00,37.00,4.83,9.00,47.00,25.00,2.00,2.00,2.00,0.00
"Carrasco","D.J.","carradj01","AL",30,2007,0.50,56.00,3.00,3.00,0.00,62.00,33.00,30.00,31.00,4.90,6.00,33.00,23.00,2.00,3.00,2.00,1.00
"Dotel","Octavio","doteloc01","AL",34,2007,0.35,32.00,2.00,2.00,6.00,33.00,18.00,17.00,17.00,4.78,4.00,28.00,14.00,2.00,1.00,2.00,0.00
"Rodriguez","Eddy","rodried03","AL",26,2007,0.25,33.00,2.00,2.00,0.00,33.00,19.00,18.00,17.00,4.77,5.00,24.00,14.00,1.00,1.00,1.00,0.00
"Byrd","Paul","byrdpa01","AL",37,2007,0.80,170.00,10.00,9.00,0.00,204.00,101.00,86.00,93.00,4.74,23.00,93.00,38.00,2.00,6.00,2.00,0.00
"Woods","Jake","woodsja01","AL",26,2007,0.58,85.00,5.00,4.00,1.00,91.00,44.00,41.00,46.00,4.61,11.00,59.00,36.00,3.00,3.00,3.00,0.00
"MacDougal","Mike","macdomi01","AL",30,2007,0.47,47.00,3.00,3.00,6.00,47.00,22.00,20.00,22.00,4.02,5.00,38.00,16.00,1.00,2.00,2.00,0.00
"Hawkins","LaTroy","hawkila01","AL",35,2007,0.58,61.00,3.00,4.00,4.00,67.00,31.00,29.00,31.00,4.43,7.00,39.00,19.00,2.00,1.00,2.00,0.00
"Harville","Chad","harvich01","AL",31,2007,0.50,50.00,2.00,3.00,0.00,53.00,30.00,28.00,28.00,5.04,7.00,37.00,22.00,1.00,2.00,3.00,1.00
"Abreu","Winston","abreuwi01","AL",30,2007,0.08,29.00,2.00,1.00,0.00,31.00,18.00,16.00,15.00,4.81,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Holtz","Mike","holtzmi01","AL",35,2007,0.02,26.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.85,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Henn","Sean","hennse01","AL",26,2007,0.16,48.00,2.00,4.00,0.00,53.00,29.00,27.00,27.00,5.06,7.00,34.00,20.00,1.00,2.00,1.00,0.00
"Romero","Davis","romerda01","AL",24,2007,0.16,33.00,2.00,2.00,0.00,35.00,17.00,16.00,17.00,4.50,4.00,24.00,12.00,1.00,1.00,1.00,0.00
"Rodriguez","Ricardo","rodriri03","AL",29,2007,0.35,60.00,3.00,3.00,0.00,66.00,35.00,31.00,32.00,4.72,8.00,38.00,21.00,1.00,2.00,2.00,0.00
"Mantei","Matt","mantema01","AL",34,2007,0.19,28.00,1.00,1.00,1.00,30.00,17.00,16.00,15.00,4.98,3.00,21.00,13.00,1.00,2.00,1.00,0.00
"Walker","Tyler","walkety01","AL",31,2007,0.50,44.00,3.00,3.00,8.00,48.00,26.00,24.00,23.00,4.81,5.00,33.00,17.00,1.00,1.00,2.00,0.00
"Reyes","Dennys","reyesde01","AL",30,2007,0.57,56.00,4.00,2.00,0.00,57.00,27.00,24.00,28.00,4.18,6.00,45.00,23.00,2.00,1.00,3.00,0.00
"Jones","Todd","jonesto02","AL",39,2007,0.61,64.00,3.00,5.00,22.00,69.00,31.00,29.00,31.00,4.22,6.00,41.00,18.00,2.00,3.00,2.00,0.00
"Casilla","Santiago","garcija01","AL",27,2007,0.07,26.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.67,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Nunez","Leo","nunezle01","AL",24,2007,0.36,37.00,2.00,2.00,0.00,41.00,23.00,22.00,20.00,5.11,5.00,26.00,13.00,1.00,2.00,1.00,0.00
"Elarton","Scott","elartsc01","AL",31,2007,0.76,135.00,6.00,8.00,0.00,143.00,82.00,77.00,75.00,5.07,25.00,78.00,50.00,2.00,5.00,4.00,0.00
"Burns","Mike","burnsmi01","AL",29,2007,0.32,39.00,2.00,1.00,0.00,46.00,23.00,22.00,22.00,5.08,5.00,27.00,12.00,1.00,2.00,1.00,0.00
"Green","Sean","greense01","AL",28,2007,0.26,41.00,2.00,2.00,0.00,43.00,22.00,21.00,20.00,4.50,4.00,27.00,15.00,1.00,2.00,2.00,0.00
"Speier","Justin","speieju01","AL",34,2007,0.57,57.00,3.00,2.00,1.00,55.00,26.00,24.00,26.00,3.95,7.00,48.00,20.00,2.00,2.00,2.00,0.00
"Grilli","Jason","grillja01","AL",31,2007,0.50,60.00,3.00,3.00,0.00,62.00,33.00,31.00,30.00,4.58,7.00,36.00,23.00,2.00,3.00,3.00,0.00
"Burnett","A.J.","burneaj01","AL",30,2007,0.78,148.00,9.00,8.00,0.00,146.00,75.00,66.00,66.00,4.01,14.00,127.00,49.00,2.00,6.00,7.00,0.00
"Anderson","Brian","anderbr02","AL",35,2007,0.46,56.00,3.00,4.00,0.00,68.00,37.00,33.00,34.00,5.38,9.00,33.00,18.00,2.00,1.00,1.00,0.00
"Beckett","Josh","beckejo02","AL",27,2007,0.81,180.00,14.00,9.00,0.00,169.00,95.00,89.00,82.00,4.28,24.00,149.00,61.00,2.00,8.00,7.00,0.00
"Loewen","Adam","loewead01","AL",23,2007,0.56,111.00,6.00,6.00,0.00,110.00,65.00,60.00,54.00,4.62,10.00,93.00,50.00,1.00,6.00,4.00,1.00
"Ramirez","Erasmo","ramirer01","AL",31,2007,0.23,27.00,2.00,1.00,0.00,29.00,15.00,14.00,14.00,4.67,4.00,18.00,8.00,1.00,1.00,1.00,0.00
"Walker","Jamie","walkeja01","AL",36,2007,0.53,54.00,2.00,3.00,0.00,57.00,25.00,24.00,26.00,4.17,7.00,39.00,15.00,3.00,1.00,2.00,0.00
"Duchscherer","Justin","duchsju01","AL",30,2007,0.62,61.00,4.00,3.00,4.00,58.00,25.00,24.00,25.00,3.61,6.00,51.00,17.00,2.00,2.00,2.00,0.00
"Rodney","Fernando","rodnefe01","AL",30,2007,0.53,65.00,5.00,4.00,6.00,59.00,33.00,29.00,29.00,4.02,7.00,54.00,27.00,3.00,4.00,3.00,0.00
"Fruto","Emiliano","frutoem01","AL",23,2007,0.29,43.00,3.00,2.00,1.00,43.00,24.00,22.00,22.00,4.60,5.00,35.00,18.00,1.00,2.00,3.00,0.00
"Redding","Tim","redditi01","AL",29,2007,0.38,51.00,2.00,4.00,0.00,60.00,37.00,33.00,31.00,5.65,8.00,33.00,20.00,1.00,2.00,1.00,0.00
"Christiansen","Jason","chrisja01","AL",38,2007,0.32,30.00,2.00,2.00,0.00,34.00,18.00,16.00,16.00,4.80,3.00,19.00,12.00,1.00,1.00,1.00,0.00
"Redman","Mark","redmama01","AL",33,2007,0.80,161.00,9.00,11.00,0.00,187.00,99.00,94.00,92.00,5.20,20.00,87.00,57.00,3.00,5.00,8.00,2.00
"Reyes","Al","reyesal01","NL",36,2007,0.34,32.00,2.00,2.00,1.00,28.00,14.00,13.00,13.00,3.66,4.00,27.00,11.00,1.00,2.00,1.00,0.00
"Ishii","Kazuhisa","ishiika01","NL",34,2007,0.57,66.00,3.00,4.00,0.00,66.00,40.00,36.00,35.00,4.84,9.00,43.00,32.00,2.00,2.00,2.00,0.00
"Stone","Ricky","stoneri01","NL",32,2007,0.30,28.00,1.00,1.00,0.00,33.00,18.00,16.00,18.00,5.46,5.00,20.00,10.00,1.00,2.00,1.00,0.00
"Quantrill","Paul","quantpa01","NL",39,2007,0.47,32.00,2.00,1.00,0.00,38.00,19.00,18.00,18.00,5.06,4.00,19.00,10.00,2.00,1.00,1.00,0.00
"Puffer","Brandon","puffebr01","NL",32,2007,0.11,26.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.67,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Nitkowski","C.J.","nitkocj01","NL",34,2007,0.13,25.00,1.00,1.00,0.00,27.00,15.00,13.00,14.00,4.86,3.00,19.00,10.00,1.00,2.00,1.00,0.00
"Almanza","Armando","almanar01","NL",35,2007,0.07,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"de los Santos","Valerio","delosva01","NL",35,2007,0.17,27.00,1.00,2.00,0.00,29.00,16.00,15.00,15.00,5.00,4.00,20.00,12.00,2.00,1.00,2.00,0.00
"Aybar","Manuel","aybarma01","NL",35,2007,0.16,28.00,1.00,1.00,0.00,30.00,16.00,15.00,15.00,4.82,4.00,22.00,10.00,1.00,1.00,1.00,0.00
"Journell","Jimmy","journji01","NL",30,2007,0.03,25.00,1.00,2.00,0.00,26.00,15.00,13.00,13.00,4.68,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Rueter","Kirk","rueteki01","NL",37,2007,0.60,69.00,3.00,4.00,0.00,81.00,44.00,41.00,40.00,5.28,8.00,31.00,28.00,2.00,2.00,2.00,0.00
"Lawrence","Brian","lawrebr02","NL",31,2007,0.69,80.00,4.00,6.00,0.00,87.00,44.00,42.00,40.00,4.61,9.00,50.00,25.00,3.00,4.00,2.00,0.00
"Wilson","Paul","wilsopa02","NL",34,2007,0.51,65.00,3.00,4.00,0.00,73.00,40.00,38.00,38.00,5.26,10.00,44.00,24.00,2.00,4.00,2.00,0.00
"Alvarez","Wilson","alvarwi01","NL",37,2007,0.39,36.00,2.00,2.00,0.00,38.00,20.00,19.00,18.00,4.62,5.00,27.00,12.00,1.00,1.00,1.00,0.00
"Matthews","Mike","matthmi01","NL",34,2007,0.13,25.00,2.00,1.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Kinney","Matt","kinnema01","NL",31,2007,0.28,31.00,2.00,2.00,0.00,35.00,19.00,17.00,18.00,5.08,4.00,23.00,12.00,1.00,2.00,1.00,0.00
"Fox","Chad","foxch02","NL",37,2007,0.09,26.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.67,3.00,20.00,11.00,1.00,1.00,1.00,0.00
"Strickland","Scott","stricsc01","NL",31,2007,0.03,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Mecir","Jim","mecirji01","NL",37,2007,0.33,29.00,1.00,2.00,0.00,30.00,15.00,14.00,15.00,4.50,3.00,23.00,12.00,1.00,2.00,1.00,0.00
"Adams","Terry","adamste01","NL",34,2007,0.27,26.00,1.00,2.00,0.00,30.00,16.00,15.00,16.00,5.37,4.00,19.00,11.00,1.00,2.00,1.00,0.00
"Bottalico","Ricky","bottari01","NL",38,2007,0.36,29.00,1.00,2.00,0.00,30.00,16.00,15.00,16.00,4.81,4.00,22.00,12.00,1.00,2.00,2.00,0.00
"Tucker","T.J.","tucketj01","NL",29,2007,0.26,27.00,2.00,1.00,0.00,29.00,14.00,13.00,14.00,4.50,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Santiago","Jose","santijo03","NL",33,2007,0.04,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Franco","John","francjo01","NL",47,2007,0.22,27.00,1.00,2.00,0.00,30.00,17.00,15.00,15.00,5.00,3.00,20.00,12.00,1.00,1.00,1.00,0.00
"Davis","Kane","daviska01","NL",32,2007,0.11,27.00,1.00,2.00,0.00,26.00,14.00,13.00,13.00,4.33,3.00,20.00,11.00,1.00,1.00,1.00,0.00
"Pulsipher","Bill","pulsibi01","NL",34,2007,0.03,25.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.68,3.00,18.00,10.00,1.00,1.00,1.00,0.00
"Castillo","Frank","castifr01","NL",38,2007,0.03,43.00,2.00,3.00,0.00,45.00,25.00,23.00,22.00,4.71,5.00,31.00,18.00,2.00,2.00,1.00,0.00
"Wunsch","Kelly","wunscke01","NL",35,2007,0.16,27.00,1.00,2.00,0.00,28.00,15.00,14.00,14.00,4.67,3.00,21.00,11.00,1.00,1.00,1.00,0.00
"Greisinger","Seth","greisse01","NL",32,2007,0.19,53.00,3.00,3.00,0.00,58.00,31.00,28.00,29.00,4.84,8.00,39.00,19.00,2.00,2.00,2.00,0.00
"Glover","Gary","glovega01","NL",31,2007,0.36,57.00,4.00,3.00,0.00,62.00,34.00,31.00,31.00,4.89,8.00,45.00,21.00,2.00,3.00,2.00,0.00
"Osuna","Antonio","osunaan01","NL",34,2007,0.13,25.00,1.00,1.00,0.00,27.00,15.00,14.00,13.00,4.86,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Urbina","Ugueth","urbinug01","NL",33,2007,0.44,33.00,2.00,2.00,4.00,30.00,17.00,16.00,16.00,4.36,5.00,31.00,15.00,2.00,1.00,1.00,0.00
"Hampton","Mike","hamptmi01","NL",35,2007,0.54,67.00,4.00,4.00,0.00,74.00,35.00,33.00,35.00,4.57,7.00,39.00,24.00,2.00,2.00,2.00,0.00
"Acevedo","Jose","acevejo01","NL",30,2007,0.52,43.00,2.00,3.00,0.00,50.00,28.00,26.00,25.00,5.34,7.00,29.00,14.00,2.00,2.00,1.00,0.00
"White","Gabe","whitega01","NL",36,2007,0.22,26.00,1.00,1.00,0.00,29.00,15.00,14.00,15.00,5.02,4.00,18.00,9.00,1.00,1.00,1.00,0.00
"Anderson","Matt","anderma01","NL",31,2007,0.07,26.00,1.00,1.00,0.00,28.00,17.00,15.00,15.00,5.19,4.00,19.00,11.00,1.00,1.00,1.00,0.00
"Groom","Buddy","groombu01","NL",42,2007,0.34,29.00,1.00,1.00,0.00,33.00,17.00,15.00,17.00,4.97,4.00,19.00,11.00,2.00,1.00,1.00,0.00
"Gryboski","Kevin","gryboke01","NL",34,2007,0.33,31.00,2.00,2.00,0.00,36.00,20.00,17.00,19.00,5.23,4.00,20.00,14.00,2.00,2.00,1.00,0.00
"Dessens","Elmer","desseel01","NL",36,2007,0.64,73.00,3.00,5.00,1.00,79.00,41.00,36.00,37.00,4.50,9.00,49.00,24.00,5.00,2.00,2.00,0.00
"Wheeler","Dan","wheelda01","NL",30,2007,0.61,68.00,3.00,4.00,4.00,62.00,28.00,26.00,28.00,3.57,7.00,59.00,23.00,4.00,3.00,1.00,0.00
"Remlinger","Mike","remlimi01","NL",41,2007,0.41,40.00,2.00,3.00,1.00,44.00,24.00,22.00,22.00,4.95,5.00,31.00,17.00,2.00,2.00,1.00,0.00
